date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday
12/16/2006,917,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
12/17/2006,1263,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
12/18/2006,594,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
12/19/2006,416,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
12/20/2006,553,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
12/21/2006,577,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0
12/22/2006,649,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0
12/23/2006,780,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/24/2006,383,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/26/2006,666,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3
12/27/2006,1410,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/28/2006,2000,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/29/2006,1798,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/30/2006,1720,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
12/31/2006,994,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
1/1/2007,642,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3
1/2/2007,1644,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
1/3/2007,2285,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
1/4/2007,2257,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
1/5/2007,1881,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
1/6/2007,1856,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
1/7/2007,2334,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/8/2007,729,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/9/2007,637,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/10/2007,711,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/11/2007,626,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/12/2007,904,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/13/2007,1907,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/14/2007,2465,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/15/2007,739,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/16/2007,650,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/17/2007,725,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/18/2007,413,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/19/2007,770,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/20/2007,1702,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/21/2007,2391,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/22/2007,1233,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/23/2007,542,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/24/2007,597,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/25/2007,526,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/26/2007,561,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/27/2007,1208,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/28/2007,1875,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/29/2007,809,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/30/2007,669,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
1/31/2007,903,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/1/2007,1435,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
2/2/2007,1434,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
2/3/2007,1713,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/4/2007,1831,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/5/2007,760,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/6/2007,592,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/7/2007,736,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/8/2007,406,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/9/2007,635,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
2/10/2007,2518,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
2/11/2007,2240,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
2/12/2007,1086,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/13/2007,685,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/14/2007,692,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/15/2007,517,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/16/2007,904,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
2/17/2007,1177,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/18/2007,1559,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/19/2007,1149,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/20/2007,783,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/21/2007,704,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/22/2007,636,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/23/2007,840,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/24/2007,1420,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/25/2007,2106,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
2/26/2007,772,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/27/2007,1130,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
2/28/2007,817,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/1/2007,561,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/2/2007,874,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/3/2007,1576,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/4/2007,2072,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/5/2007,783,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/6/2007,657,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/7/2007,645,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/8/2007,555,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/9/2007,858,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/10/2007,1763,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
3/11/2007,1785,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
3/12/2007,661,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/13/2007,546,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/14/2007,633,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/15/2007,560,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/16/2007,727,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/17/2007,1445,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/18/2007,2443,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/19/2007,803,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/20/2007,599,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/21/2007,691,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
3/22/2007,704,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
3/23/2007,736,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/24/2007,1301,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
3/25/2007,1197,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
3/26/2007,1063,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
3/27/2007,884,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
3/28/2007,845,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
3/29/2007,960,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
3/30/2007,875,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
3/31/2007,758,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,1,0
4/1/2007,1476,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,1,0
4/2/2007,1421,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/3/2007,1620,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/4/2007,1590,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/5/2007,1306,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/6/2007,1379,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3
4/7/2007,1133,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/8/2007,556,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/9/2007,1061,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,3
4/10/2007,1621,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0
4/11/2007,1293,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0
4/12/2007,1050,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0
4/13/2007,942,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0
4/14/2007,1823,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,2,0
4/15/2007,2057,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
4/16/2007,858,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/17/2007,694,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/18/2007,642,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/19/2007,502,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
4/20/2007,1178,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
4/21/2007,1656,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
4/22/2007,1857,0,0,0,0,1,3.2,6.7,1.7,3.7,0,0,0,0
4/23/2007,661,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/24/2007,566,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/25/2007,723,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/26/2007,767,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/27/2007,768,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/28/2007,1306,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/29/2007,1672,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0
4/30/2007,1468,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0
5/1/2007,1158,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3
5/2/2007,689,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/3/2007,478,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/4/2007,568,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/5/2007,1463,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
5/6/2007,1570,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
5/7/2007,601,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/8/2007,384,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/9/2007,535,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/10/2007,410,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/11/2007,442,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/12/2007,707,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/13/2007,1152,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/14/2007,653,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/15/2007,561,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/16/2007,641,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/17/2007,1717,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3
5/18/2007,1360,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
5/19/2007,1254,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/20/2007,1483,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/21/2007,753,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/22/2007,613,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/23/2007,640,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/24/2007,669,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/25/2007,809,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/26/2007,1355,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
5/27/2007,2303,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/28/2007,2391,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3
5/29/2007,1438,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
5/30/2007,705,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/31/2007,701,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/1/2007,792,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/2/2007,1270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/3/2007,1748,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/4/2007,696,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/5/2007,685,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/6/2007,824,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/7/2007,1352,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,2
6/8/2007,1742,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/9/2007,2371,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/10/2007,2586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/11/2007,1282,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/12/2007,825,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/13/2007,704,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/14/2007,855,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/15/2007,1012,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/16/2007,1405,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/17/2007,2127,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/18/2007,831,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/19/2007,974,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/20/2007,887,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/21/2007,832,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/22/2007,810,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/23/2007,1687,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
6/24/2007,2126,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/25/2007,1056,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/26/2007,1037,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/27/2007,1069,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/28/2007,1028,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/29/2007,1003,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/30/2007,1625,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/1/2007,2136,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/2/2007,1010,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/3/2007,1085,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/4/2007,1314,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/5/2007,1208,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/6/2007,1171,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/7/2007,1382,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/8/2007,1953,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/9/2007,1268,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/10/2007,1270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/11/2007,1527,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/12/2007,1200,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/13/2007,998,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/14/2007,1727,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
7/15/2007,3408,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/16/2007,2746,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/17/2007,1443,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/18/2007,1485,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/19/2007,1565,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/20/2007,1417,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/21/2007,1824,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/22/2007,2358,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/23/2007,1357,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/24/2007,2698,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/25/2007,2092,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/26/2007,2045,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/27/2007,1801,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/28/2007,1776,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/29/2007,3373,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/30/2007,1995,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/31/2007,2072,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/1/2007,2031,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/2/2007,2399,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/3/2007,1350,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/4/2007,1520,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/5/2007,3119,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/6/2007,2745,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/7/2007,1546,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/8/2007,1749,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/9/2007,1907,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/10/2007,1390,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/11/2007,1503,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/12/2007,1976,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/13/2007,1318,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/14/2007,1900,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/15/2007,1670,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/16/2007,1817,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/17/2007,1368,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/18/2007,1339,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/19/2007,2134,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/20/2007,1283,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/21/2007,1699,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/22/2007,1905,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/23/2007,1769,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/24/2007,1382,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/25/2007,1648,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/26/2007,2170,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/27/2007,1676,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/28/2007,1672,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/29/2007,1790,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/30/2007,718,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/31/2007,732,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/1/2007,1019,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/2/2007,1462,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/3/2007,679,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/4/2007,663,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/5/2007,630,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/6/2007,586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/7/2007,638,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/8/2007,1162,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/9/2007,1535,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/10/2007,664,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/11/2007,659,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/12/2007,548,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/13/2007,502,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/14/2007,687,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/15/2007,1251,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/16/2007,1156,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/17/2007,661,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/18/2007,544,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/19/2007,528,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/20/2007,577,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/21/2007,528,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/22/2007,1120,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/23/2007,1270,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/24/2007,705,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/25/2007,977,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/26/2007,1002,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/27/2007,929,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/28/2007,854,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/29/2007,1450,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/30/2007,1629,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/1/2007,1125,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/2/2007,1246,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/3/2007,1950,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,3
10/4/2007,1120,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/5/2007,1039,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/6/2007,989,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/7/2007,1261,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/8/2007,590,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/9/2007,530,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/10/2007,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/11/2007,663,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/12/2007,654,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/13/2007,995,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/14/2007,1297,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/15/2007,609,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/16/2007,543,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/17/2007,647,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/18/2007,600,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/19/2007,654,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/20/2007,960,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/21/2007,1625,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/22/2007,1219,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/23/2007,1007,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/24/2007,1289,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/25/2007,1151,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/26/2007,984,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/27/2007,971,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/28/2007,1537,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/29/2007,1433,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/30/2007,1338,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
